Sample_Size,Exp_ID,T,Y,True_Effect,MAE_Full,MAE_Local,Time_Full,Time_Local,Eff_Full,Eff_Local,Set_Size_Full,Set_Size_Local,MAE_Full_n,MAE_Local_n,Time_Full_n,Time_Local_n,Vars_Full,Vars_Local,Eff_Full_n,Eff_Local_n,Set_Size_Full_n,Set_Size_Local_n
500,0,16,15,0.0,0.0,0.0,0.016826391220092773,0.003486156463623047,0.0,0.0,1,1,0.021435158941108413,0.00891854221315886,0.011939764022827148,0.0024187564849853516,19,2,-0.03395|0.00892,0.00892,2,1
500,1,11,4,0.0,0.0,0.0,0.012693405151367188,0.002862691879272461,0.0,0.0,1,1,0.013004885872863572,0.013004885872863572,0.009557008743286133,0.0027124881744384766,19,2,-0.013,-0.013,1,1
500,2,8,2,0.0,0.0,0.0,0.009689569473266602,0.003058195114135742,0.0,0.0,1,1,0.02862814673371185,0.004343930902449535,0.014566898345947266,0.002499818801879883,19,2,-0.0843|-0.02553|-0.00033|0.00434,0.00434,4,1
500,3,3,1,0.0,0.0,0.0,0.009561300277709961,0.004792213439941406,0.0,0.0,1,1,0.021933098054784012,0.016584938231951722,0.012206315994262695,0.0028409957885742188,19,2,-0.04155|-0.01658|-0.00766,-0.01658,3,1
500,4,3,9,1.0,0.3333333333333333,0.5,0.011601924896240234,0.0068857669830322266,0.0|1.0,0.0|1.0,2,2,0.3424748225765142,0.5078292856679666,0.009407520294189453,0.00446319580078125,19,3,0.00852|0.97582|1.01177,0.00852|0.97582,3,2
500,5,17,19,0.0,0.0,0.0,0.03398299217224121,0.012688875198364258,0.0,0.0,1,1,0.04019034140778684,0.04019034140778684,0.01009821891784668,0.008619308471679688,19,11,0.04019,0.04019,1,1
500,6,1,14,0.0,0.0,0.0,0.010430097579956055,0.0032165050506591797,0.0,0.0,1,1,0.11452122559644604,0.051161455058036556,0.013457536697387695,0.0024843215942382812,19,2,-0.17788|-0.05116,-0.05116,2,1
500,7,8,18,0.0,0.375,0.25,0.013126850128173828,0.005764007568359375,0.0|0.5,0.0|0.5,2,2,0.38135784034674963,0.27836800280298885,0.010519027709960938,0.005182027816772461,19,6,0.06571|0.47514|0.49102|0.49356,0.06571|0.49102,4,2
500,8,17,8,0.0,0.0,0.0,0.009514808654785156,0.00931239128112793,0.0,0.0,1,1,0.13120529530903519,0.13120529530903519,0.008870601654052734,0.008673429489135742,19,6,-0.13121,-0.13121,1,1
500,9,20,9,0.0,0.0,0.0,0.009524106979370117,0.00395965576171875,0.0,0.0,1,1,0.007078426790174711,0.007078426790174711,0.012971639633178711,0.0033767223358154297,19,6,-0.00708,-0.00708,1,1
