Sample_Size,Exp_ID,T,Y,True_Effect,MAE_Full,MAE_Local,Time_Full,Time_Local,Eff_Full,Eff_Local,Set_Size_Full,Set_Size_Local,MAE_Full_n,MAE_Local_n,Time_Full_n,Time_Local_n,Vars_Full,Vars_Local,Eff_Full_n,Eff_Local_n,Set_Size_Full_n,Set_Size_Local_n
500,0,51,12,4.633974363652829e-16,0.0,0.0,0.055919647216796875,0.020838499069213867,0.0,0.0,1,1,0.011389114535398802,0.011389114535398802,0.07459688186645508,0.016780853271484375,56,19,0.01139,0.01139,1,1
500,1,43,45,-3.3306690738754696e-16,0.0,0.0,0.050394296646118164,0.02232670783996582,-0.0,-0.0,1,1,0.07743607983893491,0.07743607983893491,0.05197572708129883,0.01574420928955078,56,21,0.07744,0.07744,1,1
500,2,20,12,9.516197353929915e-16,0.0,0.0,0.050893306732177734,0.009572744369506836,0.0,0.0,1,1,0.2463090560019691,0.2463090560019691,0.05172300338745117,0.012598276138305664,56,11,-0.24631,-0.24631,1,1
500,3,16,60,3.000000000000001,0.0,0.0,0.050086021423339844,0.03238368034362793,3.0,3.0,1,1,0.4579299248014097,0.4579299248014097,0.05119752883911133,0.03163409233093262,56,33,2.54207,2.54207,1,1
500,4,35,42,0.0,0.0,0.0,0.054479122161865234,0.00430750846862793,0.0,0.0,1,1,0.05034210817314763,0.05034210817314763,0.0541377067565918,0.0035200119018554688,56,4,-0.05034,-0.05034,1,1
500,5,1,59,2.0,0.5,0.6666666666666666,0.12453961372375488,0.008627176284790039,1.0|2.0,1.0|2.0,2,2,0.6580378787816545,0.79878624263515,0.0628666877746582,0.007966041564941406,56,11,0.76763|0.88827|1.76421|1.94774,0.76763|0.88827|1.94774,4,3
500,6,9,41,0.0,0.0,0.0,0.04463815689086914,0.006988525390625,0.0,0.0,1,1,0.25969566766612234,0.25969566766612234,0.04926562309265137,0.007460832595825195,56,8,-0.2597,-0.2597,1,1
500,7,59,3,0.0,0.0,0.0,0.050623416900634766,0.017975330352783203,0.0,0.0,1,1,0.09744512291718495,0.09744512291718495,0.04552125930786133,0.007860660552978516,56,12,-0.09745,-0.09745,1,1
500,8,6,58,-1.1102230246251565e-16,0.24999999999999997,0.24999999999999997,0.047934770584106445,0.011873245239257812,-0.0|0.5,-0.0|0.5,2,2,0.31560088533032193,0.31560088533032193,0.0455784797668457,0.011508464813232422,56,17,0.08428|0.54692,0.08428|0.54692,2,2
500,9,2,11,-1.332267629550188e-16,0.0,0.0,0.04620003700256348,0.0038080215454101562,-0.0,-0.0,1,1,0.013501652781570207,0.013501652781570207,0.05016207695007324,0.003276348114013672,56,2,0.0135,0.0135,1,1
500,10,35,36,0.0,0.0,0.0,0.05278301239013672,0.004643440246582031,0.0,0.0,1,1,0.05607596006883653,0.05607596006883653,0.05043196678161621,0.004239320755004883,56,6,0.05608,0.05608,1,1
500,11,29,7,0.0,0.0,0.0,0.043093204498291016,0.0040853023529052734,0.0,0.0,1,1,0.027649558650949545,0.00043601512447989616,0.05150890350341797,0.0033676624298095703,56,2,-0.00044|0.05486,-0.00044,2,1
500,12,56,57,-6.079792753899666e-17,0.0,0.0,0.046204328536987305,0.011473894119262695,-0.0,-0.0,1,1,0.002391014132207006,0.002391014132207006,0.048081398010253906,0.00738835334777832,56,13,0.00239,0.00239,1,1
500,13,49,32,0.0,0.0,0.0,0.053003549575805664,0.004906177520751953,0.0,0.0,1,1,0.025031881964735013,0.025031881964735013,0.04995369911193848,0.004225492477416992,56,6,-0.02503,-0.02503,1,1
500,14,32,40,0.0,0.0,0.0,0.04631543159484863,0.00421905517578125,0.0,0.0,1,1,0.006147247904944422,0.006147247904944422,0.04760336875915527,0.0036525726318359375,56,4,-0.00615,-0.00615,1,1
500,15,41,22,4.930380657631324e-33,0.0,0.0,0.0500035285949707,0.006798505783081055,0.0,0.0,1,1,0.0161842032455574,0.0161842032455574,0.05005526542663574,0.009485960006713867,56,10,0.01618,0.01618,1,1
500,16,57,24,0.0,0.0,0.0,0.049866676330566406,0.09658098220825195,0.0,0.0,1,1,0.08198104442623753,0.08198104442623753,0.04193449020385742,0.004172563552856445,56,6,-0.08198,-0.08198,1,1
500,17,28,6,0.0,0.0,0.0,0.0471799373626709,0.0037679672241210938,0.0,0.0,1,1,0.10236436339916735,0.06870024971029319,0.04447054862976074,0.0029158592224121094,56,2,0.0687|0.13603,0.0687,2,1
500,18,51,7,-4.022547190670859e-17,0.0,0.0,0.04723024368286133,0.015371322631835938,-0.0,-0.0,1,1,0.0967289146850645,0.0967289146850645,0.050618886947631836,0.017696380615234375,56,19,-0.09673,-0.09673,1,1
500,19,11,19,0.0,3.330669073875469e-17,6.661338147750938e-17,0.05241990089416504,0.00874185562133789,-0.0,-0.0,1,1,0.006004938310694267,0.011788354469820891,0.04796457290649414,0.010056495666503906,56,10,0.00022|0.01179,0.01179,2,1
500,20,15,26,-1.4086801878946644e-32,0.0,0.0,0.04284954071044922,0.00655674934387207,-0.0,-0.0,1,1,0.04113249678070398,0.04113249678070398,0.0523684024810791,0.004393339157104492,56,5,-0.04113,-0.04113,1,1
500,21,55,17,9.448706592554524e-18,0.0,0.0,0.04274415969848633,0.020021915435791016,0.0,0.0,1,1,0.08996315805206286,0.08996315805206286,0.0484156608581543,0.01779031753540039,56,21,0.08996,0.08996,1,1
500,22,21,30,0.0,0.0,0.0,0.04709434509277344,0.005083799362182617,0.0,0.0,1,1,0.0038804908101923224,0.0038804908101923224,0.051860809326171875,0.0036683082580566406,56,4,0.00388,0.00388,1,1
500,23,53,10,0.0,0.0,0.0,0.04359292984008789,0.005192756652832031,0.0,0.0,1,1,0.008868391441549894,0.008868391441549894,0.04768729209899902,0.003997802734375,56,5,-0.00887,-0.00887,1,1
500,24,31,11,0.0,0.0,0.0,0.04858851432800293,0.004058122634887695,0.0,0.0,1,1,0.002090519337437141,0.002090519337437141,0.04960942268371582,0.003407001495361328,56,2,0.00209,0.00209,1,1
500,25,22,21,0.0,0.0,0.0,0.047951698303222656,0.0052700042724609375,0.0,0.0,1,1,0.01763563706813888,0.01763563706813888,0.04345703125,0.004559040069580078,56,7,0.01764,0.01764,1,1
500,26,12,22,0.9999999999999999,0.0,0.0,0.046568870544433594,0.005220651626586914,1.0,1.0,1,1,0.07560400852977167,0.07560400852977167,0.04464912414550781,0.004194974899291992,56,6,1.0756,1.0756,1,1
500,27,7,48,1.0,0.3333333333333333,0.5,0.04572319984436035,0.005905866622924805,0.0|1.0,0.0|1.0,2,2,0.41037942860725063,0.5497020002849986,0.04772233963012695,0.005414009094238281,56,4,-0.0747|0.86827|0.97529,-0.0747|0.97529,3,2
