Sample_Size,Exp_ID,T,Y,True_Effect,MAE_Full,MAE_Local,Time_Full,Time_Local,Eff_Full,Eff_Local,Set_Size_Full,Set_Size_Local,MAE_Full_n,MAE_Local_n,Time_Full_n,Time_Local_n,Vars_Full,Vars_Local,Eff_Full_n,Eff_Local_n,Set_Size_Full_n,Set_Size_Local_n
500,0,5,12,-2.1499285575059862e-13,1.0759740795942457e-13,0.0,0.29189491271972656,0.00666499137878418,-0.0,-0.0,1,1,0.04670487682317369,0.03602115389897049,0.38279151916503906,0.007742881774902344,60,4,0.03602|0.05739,0.03602,2,1
500,1,41,43,-4.4071923295252665e-12,0.0,0.0,0.29048895835876465,0.12940406799316406,-0.0,-0.0,1,1,0.13038288464165218,0.13038288464165218,0.37835001945495605,0.11677670478820801,60,33,0.13038,0.13038,1,1
500,2,15,57,2.0000000000000697,0.0,0.0,0.3668711185455322,0.0705103874206543,2.0,2.0,1,1,0.7777744932616,0.7777744932616,0.28719234466552734,0.06933450698852539,60,27,2.77777,2.77777,1,1
500,3,34,40,1.1222608223487149e-12,0.0,0.0,0.4881000518798828,0.13585782051086426,0.0,0.0,1,1,0.04503414207391484,0.04503414207391484,0.47088027000427246,0.16863179206848145,60,32,-0.04503,-0.04503,1,1
500,4,1,55,434.9999999999985,242.74999999999903,242.74999999999903,0.48101019859313965,0.3008124828338623,55.0|224.0|435.0,55.0|224.0|435.0,3,3,248.20538636811165,248.20538636811165,0.3827824592590332,0.34091663360595703,60,39,49.10167|51.53574|223.45553|446.91449,49.10167|51.53574|223.45553|446.91449,4,4
500,5,6,4,3.7965671416796494e-14,3.789361089265335e-14,6.275135394980166e-14,0.35385823249816895,0.01067805290222168,0.0,-0.0,1,1,0.008626669159426104,0.002915504383729052,0.316359281539917,0.009536027908325195,60,2,-0.01066|-0.00292|-0.00257|0.00526|0.02172,-0.00292,5,1
500,6,55,29,1.542880730111029e-12,0.0,0.0,0.3115873336791992,0.29340600967407227,0.0,0.0,1,1,0.08798608862667828,0.08798608862667828,0.3518829345703125,0.27562761306762695,60,39,0.08799,0.08799,1,1
500,7,56,54,2.6730423850108873e-14,0.0,0.0,0.45065999031066895,0.19308686256408691,0.0,0.0,1,1,0.087351148301505,0.087351148301505,0.44948792457580566,0.17993545532226562,60,35,0.08735,0.08735,1,1
500,8,19,11,-2.507056815891102e-15,0.0,0.0,0.38698625564575195,0.03852581977844238,-0.0,-0.0,1,1,0.07479766551476319,0.07479766551476319,0.4510929584503174,0.03695416450500488,60,16,0.0748,0.0748,1,1
500,9,9,35,3.000000000002956,0.0,0.0,0.32112860679626465,0.07494020462036133,3.0,3.0,1,1,8.47467494704626,8.47467494704626,0.3475916385650635,0.06611394882202148,60,26,-5.47467,-5.47467,1,1
