Sample_Size,Exp_ID,T,Y,True_Effect,MAE_Full,MAE_Local,Time_Full,Time_Local,Eff_Full,Eff_Local,Set_Size_Full,Set_Size_Local,MAE_Full_n,MAE_Local_n,Time_Full_n,Time_Local_n,Vars_Full,Vars_Local,Eff_Full_n,Eff_Local_n,Set_Size_Full_n,Set_Size_Local_n
500,0,MakeModel,HomeBase,-3.218037752536688e-18,0.0,0.0,0.10133004188537598,0.05030202865600586,-0.0,-0.0,1,1,0.025550108280815036,0.025550108280815036,0.08918046951293945,0.05238533020019531,27,15,-0.02555,-0.02555,1,1
500,1,PropCost,OtherCar,0.0,0.0,0.0,0.12160801887512207,0.014169692993164062,0.0,0.0,1,1,0.02421613139326535,0.00861810386506897,0.08445477485656738,0.012470006942749023,27,2,-0.04302|-0.02101|-0.00862,-0.00862,3,1
500,2,OtherCar,Antilock,1.9131521763629933e-17,0.0,0.0,0.07219481468200684,0.023552656173706055,0.0,0.0,1,1,0.00377245827303474,0.00377245827303474,0.0828237533569336,0.025359392166137695,27,9,-0.00377,-0.00377,1,1
500,3,GoodStudent,OtherCar,0.0,0.0,0.0,0.08708047866821289,0.012395620346069336,0.0,0.0,1,1,0.009374076384569403,0.009374076384569403,0.08205008506774902,0.01025247573852539,27,2,0.00937,0.00937,1,1
500,4,Age,VehicleYear,-2.5139548132088618e-14,0.0,0.0,0.08930468559265137,0.09457921981811523,-0.0,-0.0,1,1,0.13396025002294407,0.13396025002294407,0.0816493034362793,0.09377574920654297,27,26,-0.13396,-0.13396,1,1
500,5,CarValue,DrivingSkill,-8.881784197001253e-17,0.30000000000000016,0.30000000000000016,0.07223725318908691,0.06558942794799805,-0.0|0.6,-0.0|0.6,2,2,0.2984389234025932,0.3068272586456956,0.18538236618041992,0.03547167778015137,27,11,-0.05475|0.01533|0.52535|0.59833,0.01533|0.59833,4,2
500,6,Theft,Mileage,0.9999999999999991,1.1666666666666667,0.9166666666666664,0.10278105735778809,0.03946852684020996,0.0|1.0|2.66667,0.0|1.0|2.66667,3,3,1.1077996992467725,0.9280354714759728,0.0817556381225586,0.03475332260131836,27,10,-0.10688|0.04827|1.02868|2.39384|2.54082|2.62484,-0.10688|0.04827|1.02868|2.62484,6,4
500,7,AntiTheft,Age,3.000000000000007,11.625,11.625,0.07796239852905273,0.08034634590148926,3.0|26.25,3.0|26.25,2,2,11.910637553344142,11.910637553344142,0.0892331600189209,0.09462285041809082,27,26,1.94347|25.76475,1.94347|25.76475,2,2
500,8,ILiCost,OtherCarCost,0.0,0.0,0.0,0.07831621170043945,0.0164492130279541,0.0,0.0,1,1,0.03126333931027698,0.03126333931027698,0.08800911903381348,0.012170076370239258,27,2,0.03126,0.03126,1,1
500,9,ThisCarDam,CarValue,0.0,0.6666666666666666,0.6666666666666666,0.08221173286437988,0.020653963088989258,0.0|1.33333,0.0|1.33333,2,2,0.6668209413260633,0.6668209413260633,0.09443092346191406,0.02036261558532715,27,3,0.00925|1.3244,0.00925|1.3244,2,2
500,10,OtherCar,ThisCarCost,0.0,0.0,0.0,0.0791921615600586,0.011976480484008789,0.0,0.0,1,1,0.002521306606736278,0.002521306606736278,0.10606551170349121,0.010095834732055664,27,2,-0.00252,-0.00252,1,1
500,11,HomeBase,Cushioning,7.40148683083438e-17,4.625929269271484e-17,9.251858538542968e-17,0.0656893253326416,0.011060476303100586,0.0,0.0,1,1,0.027612091439246294,0.007693472939103457,0.07526612281799316,0.010157585144042969,27,2,-0.04753|-0.00769,-0.00769,2,1
500,12,DrivingSkill,ILiCost,7.410382848659897e-17,0.0,0.0,0.0859978199005127,0.029146909713745117,0.0,0.0,1,1,0.021130366178712345,0.021130366178712345,0.0663919448852539,0.0253598690032959,27,10,0.02113,0.02113,1,1
500,13,SocioEcon,DrivingSkill,-2.4345301833527354e-14,0.0,0.0,0.06668210029602051,0.08181047439575195,-0.0,-0.0,1,1,0.38268980731081725,0.38268980731081725,0.07316446304321289,0.08769631385803223,27,25,0.38269,0.38269,1,1
500,14,DrivingSkill,HomeBase,1.4820765697319795e-16,0.0,0.0,0.06906771659851074,0.04579329490661621,0.0,0.0,1,1,0.11675047717527358,0.11675047717527358,0.06685709953308105,0.031402587890625,27,12,0.11675,0.11675,1,1
500,15,Age,HomeBase,-1.9618544901361713e-15,0.0,0.0,0.06503152847290039,0.08106470108032227,-0.0,-0.0,1,1,0.037910362091190176,0.037910362091190176,0.0788874626159668,0.08505129814147949,27,26,0.03791,0.03791,1,1
500,16,SeniorTrain,CarValue,-1.0785023667787232e-15,0.0,0.0,0.07912755012512207,0.03236031532287598,-0.0,-0.0,1,1,0.01883603118613015,0.01883603118613015,0.06258177757263184,0.031707048416137695,27,12,0.01884,0.01884,1,1
500,17,ThisCarDam,DrivingSkill,0.9999999999999997,0.16666666666666702,0.16666666666666702,0.06899619102478027,0.036749839782714844,1.0|1.33333,1.0|1.33333,2,2,0.1681104974576711,0.1681104974576711,0.06670212745666504,0.02653789520263672,27,10,0.98102|1.31724,0.98102|1.31724,2,2
500,18,DrivHist,HomeBase,0.0,0.0,0.0,0.06944870948791504,0.012347936630249023,0.0,0.0,1,1,0.016379887665249487,0.016379887665249487,0.07070469856262207,0.01135563850402832,27,2,-0.01638,-0.01638,1,1
500,19,CarValue,PropCost,0.0,0.1,0.1,0.07780313491821289,0.02458333969116211,0.0|0.2,0.0|0.2,2,2,0.10456743173888083,0.11133151646171131,0.0637974739074707,0.018740415573120117,27,3,-0.01763|-0.01412|0.18149|0.20503,-0.01763|0.20503,4,2
500,20,MedCost,SocioEcon,14.000000000000014,4.000000000000002,4.000000000000002,0.07398724555969238,0.09292340278625488,6.0|14.0,6.0|14.0,2,2,3.7472764037022483,3.7472764037022483,0.07157731056213379,0.07938933372497559,27,25,6.98228|14.47683,6.98228|14.47683,2,2
500,21,CarValue,RiskAversion,1.9999999999999993,2.300000000000001,2.300000000000001,0.06401777267456055,0.07796311378479004,2.0|3.0|5.6|6.6,2.0|3.0|5.6|6.6,4,4,2.2757070930300327,2.2757070930300327,0.06566667556762695,0.0803220272064209,27,22,1.86865|2.69901|5.63366|6.63881,1.86865|2.69901|5.63366|6.63881,4,4
500,22,SocioEcon,DrivingSkill,-2.4345301833527354e-14,0.0,0.0,0.08010363578796387,0.09259200096130371,-0.0,-0.0,1,1,0.13210129622576666,0.13210129622576666,0.0674130916595459,0.08090925216674805,27,25,-0.1321,-0.1321,1,1
500,23,Mileage,Cushioning,-2.2877322931669887e-16,0.0,0.0,0.10670280456542969,0.038915157318115234,-0.0,-0.0,1,1,0.08451616017837273,0.08451616017837273,0.08116936683654785,0.040572166442871094,27,10,-0.08452,-0.08452,1,1
500,24,PropCost,SocioEcon,32.00000000000001,10.666666666666671,10.666666666666671,0.06683516502380371,0.09495973587036133,10.0|22.0|32.0,10.0|22.0|32.0,3,3,12.793834154325253,12.793834154325253,0.07987833023071289,0.08395838737487793,27,25,8.53657|18.78214|30.29979,8.53657|18.78214|30.29979,3,3
500,25,DrivingSkill,Accident,1.3315559481241456e-15,0.0,0.0,0.07259869575500488,0.0364222526550293,0.0,0.0,1,1,0.04770817378648231,0.04770817378648231,0.08710360527038574,0.042999982833862305,27,10,-0.04771,-0.04771,1,1
500,26,SocioEcon,Mileage,-2.004099040193239e-14,0.0,0.0,0.0917356014251709,0.08915209770202637,-0.0,-0.0,1,1,0.10989658783312907,0.10989658783312907,0.07522249221801758,0.09353184700012207,27,26,-0.1099,-0.1099,1,1
500,27,SeniorTrain,ThisCarDam,1.903239470785982e-16,0.0,0.0,0.07531952857971191,0.028772592544555664,0.0,0.0,1,1,0.028376519071042914,0.028376519071042914,0.055884599685668945,0.026865243911743164,27,11,0.02838,0.02838,1,1
500,28,Theft,ThisCarDam,0.0,0.3333333333333333,0.3333333333333333,0.06544327735900879,0.030062437057495117,0.0|0.66667,0.0|0.66667,2,2,0.35008234990148795,0.37596763770640257,0.05734992027282715,0.01838207244873047,27,3,-0.10559|-0.09712|-0.03886|0.5786|0.62551|0.65481,-0.09712|0.65481,6,2
500,29,Theft,DrivQuality,0.0,0.5000000000000002,0.5000000000000001,0.07404661178588867,0.028125524520874023,0.0|1.0,0.0|1.0,2,2,0.5359644583038398,0.5346218407711122,0.07840776443481445,0.030298709869384766,27,9,-0.21451|-0.10995|-0.10173|0.88657|0.93552|0.96751,-0.10173|0.96751,6,2
500,30,SeniorTrain,DrivHist,2.775557561562891e-16,0.0,0.0,0.0805819034576416,0.03716015815734863,0.0,0.0,1,1,0.024846481283150382,0.024846481283150382,0.06652283668518066,0.023272037506103516,27,11,0.02485,0.02485,1,1
500,31,SocioEcon,DrivingSkill,-2.4345301833527354e-14,0.0,0.0,0.07378029823303223,0.10254216194152832,-0.0,-0.0,1,1,0.10050259345283147,0.10050259345283147,0.08458137512207031,0.09308552742004395,27,25,-0.1005,-0.1005,1,1
500,32,SeniorTrain,ILiCost,-1.903239470785982e-16,0.0,0.0,0.0899496078491211,0.017866849899291992,-0.0,-0.0,1,1,0.004199049554064335,0.004199049554064335,0.06640410423278809,0.015008926391601562,27,11,-0.0042,-0.0042,1,1
500,33,ThisCarCost,Antilock,1.0000000000000009,0.41666666666666646,0.3333333333333333,0.03623318672180176,0.024762630462646484,0.5|1.0|1.5,0.5|1.0|1.5,3,3,0.25007750572070137,0.38570389585699516,0.04777407646179199,0.02073216438293457,27,8,0.37585|0.87832|1.07448|1.07584|1.19304|1.41129,0.37585|0.87832|1.41129,6,3
500,34,ThisCarDam,Cushioning,3.2869204384208823e-32,9.868649107779167e-17,1.9737298215558335e-16,0.06271910667419434,0.0057790279388427734,0.0,0.0,1,1,0.01316525034760697,0.0034641969200583165,0.03450298309326172,0.004743814468383789,27,2,0.00346|0.02287,0.00346,2,1
500,35,SeniorTrain,Mileage,-2.791417890486107e-15,0.0,0.0,0.044655561447143555,0.019801616668701172,-0.0,-0.0,1,1,0.1133222838783921,0.1133222838783921,0.053745269775390625,0.030690908432006836,27,13,-0.11332,-0.11332,1,1
