Sample_Size,Exp_ID,T,Y,True_Effect,MAE_Full,MAE_Local,Time_Full,Time_Local,Eff_Full,Eff_Local,Set_Size_Full,Set_Size_Local,MAE_Full_n,MAE_Local_n,Time_Full_n,Time_Local_n,Vars_Full,Vars_Local,Eff_Full_n,Eff_Local_n,Set_Size_Full_n,Set_Size_Local_n
2500,22,PRESS,VENTMACH,1.0,0.0,0.0,0.035767555236816406,0.013691902160644531,1.0,1.0,1,1,0.026157482080435,0.026157482080435,0.03246426582336426,0.012814760208129883,37,16,0.97384,0.97384,1,1
2500,23,PVSAT,VENTLUNG,0.9999999999999996,0.0,0.0,0.03299236297607422,0.012068748474121094,1.0,1.0,1,1,0.04560138740905395,0.04560138740905395,0.027098894119262695,0.022457599639892578,37,13,1.0456,1.0456,1,1
2500,24,HREKG,INTUBATION,5.0,0.0,0.0,0.04976677894592285,0.01945328712463379,5.0,5.0,1,1,0.13776705455479288,0.13776705455479288,0.03462982177734375,0.02474665641784668,37,16,5.13777,5.13777,1,1
2500,25,CO,PVSAT,1.0,0.0,0.0,0.03848624229431152,0.011016845703125,1.0,1.0,1,1,0.006469478482450497,0.0007893338610601708,0.04761528968811035,0.0064928531646728516,37,8,0.99921|1.00028|1.01834,0.99921,3,1
2500,26,HRBP,KINKEDTUBE,2.0,0.0,0.0,0.04237055778503418,0.014216899871826172,2.0,2.0,1,1,0.11792161010706903,0.0802029370158881,0.03279519081115723,0.012325763702392578,37,15,1.84436|1.9198,1.9198,2,1
2500,27,SAO2,DISCONNECT,1.0,0.0,0.0,0.04648852348327637,0.021843433380126953,1.0,1.0,1,1,0.08798109199231652,0.08798109199231652,0.035385847091674805,0.01954174041748047,37,16,1.08798,1.08798,1,1
2500,28,SAO2,DISCONNECT,1.0,0.0,0.0,0.04807758331298828,0.02144598960876465,1.0,1.0,1,1,0.019566572121293757,0.019566572121293757,0.031599998474121094,0.019793033599853516,37,16,0.98043,0.98043,1,1
2500,29,VENTTUBE,MINVOLSET,1.0,0.0,0.0,0.0346379280090332,0.03389763832092285,1.0,1.0,1,1,0.0121692525511643,0.0121692525511643,0.037537574768066406,0.019167423248291016,37,17,1.01217,1.01217,1,1
2500,30,CO,SHUNT,1.0,0.0,0.0,0.04466819763183594,0.014986038208007812,1.0,1.0,1,1,0.009176300841129229,0.012066937191450355,0.0373225212097168,0.009918212890625,37,8,0.99402|1.00949|1.01207,1.01207,3,1
2500,31,PCWP,HYPOVOLEMIA,1.0,0.0,0.0,0.028705120086669922,0.006078243255615234,1.0,1.0,1,1,0.011162306228269081,0.011162306228269081,0.044286251068115234,0.0077173709869384766,37,5,1.01116,1.01116,1,1
2500,32,CO,CATECHOL,1.0,0.0,0.0,0.03324484825134277,0.01174306869506836,1.0,1.0,1,1,0.008730013271639284,0.0019269722015248236,0.04263591766357422,0.006910085678100586,37,6,0.97784|0.99807|1.00211,0.99807,3,1
2500,33,HR,SAO2,1.0,0.0,0.0,0.0305025577545166,0.007106304168701172,1.0,1.0,1,1,0.004132330808295559,0.004132330808295559,0.04277372360229492,0.009463310241699219,37,7,0.99587,0.99587,1,1
2500,34,HRSAT,VENTALV,2.0,0.0,0.0,0.042713165283203125,0.010613679885864258,2.0,2.0,1,1,0.049934389313878835,0.049934389313878835,0.03195762634277344,0.010366201400756836,37,11,1.95007,1.95007,1,1
2500,35,BP,PVSAT,1.0,0.5,0.5,0.032991886138916016,0.014842987060546875,0.0|1.0,0.0|1.0,2,2,0.49885761697946474,0.49885761697946474,0.047033071517944336,0.016333818435668945,37,9,0.00513|1.00285,0.00513|1.00285,2,2
2500,36,CO,VENTMACH,2.0,0.0,0.0,0.03553462028503418,0.01864004135131836,2.0,2.0,1,1,0.02794826909579869,0.0018925964370932746,0.030237197875976562,0.014357566833496094,37,16,1.94794|1.97011|2.00189,2.00189,3,1
2500,37,HRSAT,VENTMACH,2.0,0.0,0.0,0.05443835258483887,0.026667356491088867,2.0,2.0,1,1,0.013004076933857078,0.013004076933857078,0.027738094329833984,0.015071630477905273,37,16,1.987,1.987,1,1
2500,38,HR,VENTALV,2.0,0.0,0.0,0.045711517333984375,0.011927127838134766,2.0,2.0,1,1,0.100905437896319,0.100905437896319,0.035068511962890625,0.01542353630065918,37,11,1.89909,1.89909,1,1
2500,39,CO,INSUFFANESTH,1.0,0.0,0.0,0.03089761734008789,0.0069277286529541016,1.0,1.0,1,1,0.012977552002524298,0.007253848857752043,0.02883291244506836,0.008226156234741211,37,7,0.99437|1.00725|1.02605,1.00725,3,1
2500,40,SAO2,PULMEMBOLUS,1.0,0.0,0.0,0.025438547134399414,0.011240243911743164,1.0,1.0,1,1,0.002870778088513326,0.002870778088513326,0.03864693641662598,0.007716178894042969,37,10,0.99713,0.99713,1,1
2500,41,BP,VENTLUNG,2.0,1.0,1.0,0.03189826011657715,0.018468618392944336,0.0|2.0,0.0|2.0,2,2,1.0560556770208172,1.0560556770208172,0.0397641658782959,0.014412403106689453,37,14,-0.03791|2.0742,-0.03791|2.0742,2,2
2500,42,CATECHOL,VENTLUNG,2.0,0.0,0.0,0.03450131416320801,0.010516881942749023,2.0,2.0,1,1,0.050098616367194815,0.050098616367194815,0.027005434036254883,0.009470224380493164,37,13,2.0501,2.0501,1,1
2500,43,CVP,HYPOVOLEMIA,1.0,0.0,0.0,0.027682781219482422,0.006860971450805664,1.0,1.0,1,1,0.016944718981379503,0.016944718981379503,0.03608965873718262,0.005335569381713867,37,5,0.98306,0.98306,1,1
2500,44,CATECHOL,FIO2,1.0,0.0,0.0,0.039597272872924805,0.008510112762451172,1.0,1.0,1,1,0.036525351078506185,0.036525351078506185,0.026422500610351562,0.008543968200683594,37,9,1.03653,1.03653,1,1
2500,45,PVSAT,INTUBATION,2.0000000000000027,0.0,0.0,0.02907562255859375,0.033394575119018555,2.0,2.0,1,1,0.007648600905934444,0.007648600905934444,0.032834768295288086,0.015813589096069336,37,16,2.00765,2.00765,1,1
2500,46,HRBP,FIO2,1.0,0.0,0.0,0.03676581382751465,0.008185148239135742,1.0,1.0,1,1,0.1003299653856986,0.058119251899029445,0.027469158172607422,0.007501125335693359,37,9,0.85746|0.94188,0.94188,2,1
2500,47,HR,SHUNT,1.0,0.0,0.0,0.04109525680541992,0.009545087814331055,1.0,1.0,1,1,0.08814555139263291,0.08814555139263291,0.03450322151184082,0.008595466613769531,37,8,0.91185,0.91185,1,1
2500,48,HREKG,ANAPHYLAXIS,1.0,0.0,0.0,0.04134249687194824,0.011609077453613281,1.0,1.0,1,1,0.023719161535406874,0.023719161535406874,0.0322418212890625,0.011052608489990234,37,9,0.97628,0.97628,1,1
2500,49,CO,VENTLUNG,2.0,0.0,0.0,0.046613216400146484,0.012217998504638672,2.0,2.0,1,1,0.059027979423784536,0.02088114594678281,0.028708457946777344,0.019850730895996094,37,13,2.02088|2.05442|2.10179,2.02088,3,1
5000,0,VENTLUNG,DISCONNECT,0.9999999999999929,0.0,0.0,0.03798675537109375,0.015684127807617188,1.0,1.0,1,1,0.05347359740887703,0.05347359740887703,0.02791428565979004,0.015067815780639648,37,16,0.94653,0.94653,1,1
5000,1,BP,ANAPHYLAXIS,2.0,0.5,0.5,0.03138422966003418,0.011841058731079102,1.0|2.0,1.0|2.0,2,2,0.5316939156411743,0.5316939156411743,0.04096651077270508,0.009577512741088867,37,9,0.96647|1.97014,0.96647|1.97014,2,2
5000,2,HRBP,INSUFFANESTH,1.0,0.0,0.0,0.03556513786315918,0.005835056304931641,1.0,1.0,1,1,0.0034336606831402716,0.0026073928787652134,0.025984525680541992,0.004940032958984375,37,7,0.99574|0.99739,0.99739,2,1
5000,3,HR,MINVOLSET,2.0,0.0,0.0,0.04143857955932617,0.015141963958740234,2.0,2.0,1,1,0.024808630627336292,0.024808630627336292,0.03111553192138672,0.014469385147094727,37,17,2.02481,2.02481,1,1
5000,4,SAO2,MINVOLSET,1.0,0.0,0.0,0.02996683120727539,0.01639413833618164,1.0,1.0,1,1,0.02201635808119773,0.02201635808119773,0.0414736270904541,0.014507055282592773,37,17,0.97798,0.97798,1,1
5000,5,SAO2,VENTMACH,1.0,0.0,0.0,0.030849456787109375,0.020410537719726562,1.0,1.0,1,1,0.027670041069747464,0.027670041069747464,0.034537315368652344,0.015463113784790039,37,16,1.02767,1.02767,1,1
5000,6,VENTTUBE,MINVOLSET,1.0,0.0,0.0,0.030757427215576172,0.015309572219848633,1.0,1.0,1,1,0.06345412400853256,0.06345412400853256,0.03470730781555176,0.012640714645385742,37,17,0.93655,0.93655,1,1
5000,7,CATECHOL,VENTTUBE,2.0,0.0,0.0,0.03538680076599121,0.013263702392578125,2.0,2.0,1,1,0.04563986595795266,0.04563986595795266,0.029588699340820312,0.012749195098876953,37,15,1.95436,1.95436,1,1
5000,8,HR,ARTCO2,1.0,0.0,0.0,0.03199648857116699,0.007542610168457031,1.0,1.0,1,1,0.0038537208803485212,0.0038537208803485212,0.03725242614746094,0.006185770034790039,37,8,0.99615,0.99615,1,1
5000,9,HRBP,INTUBATION,5.0,0.0,0.0,0.03633475303649902,0.013258934020996094,5.0,5.0,1,1,0.10125185978660056,0.07535693334053839,0.028756380081176758,0.022060632705688477,37,16,4.87285|4.92464,4.92464,2,1
5000,10,CO,TPR,1.0,0.3333333333333333,0.25,0.03233599662780762,0.011311054229736328,1.0|1.5,1.0|1.5,2,2,0.31871762412230914,0.25062689648264314,0.03755617141723633,0.008036136627197266,37,8,1.00978|1.4549|1.49147,1.00978|1.49147,3,2
5000,11,HREKG,SAO2,1.0,0.0,0.0,0.03730034828186035,0.008362054824829102,1.0,1.0,1,1,0.00800631382140704,0.00800631382140704,0.028411388397216797,0.008574485778808594,37,7,1.00801,1.00801,1,1
5000,12,HREKG,ANAPHYLAXIS,1.0,0.0,0.0,0.037688255310058594,0.013270854949951172,1.0,1.0,1,1,0.007618278726881034,0.007618278726881034,0.029691219329833984,0.011762142181396484,37,9,0.99238,0.99238,1,1
5000,13,HR,INSUFFANESTH,1.0,0.0,0.0,0.029455184936523438,0.016505718231201172,1.0,1.0,1,1,0.005802312054770109,0.005802312054770109,0.025404930114746094,0.005225181579589844,37,7,1.0058,1.0058,1,1
5000,14,HRBP,ANAPHYLAXIS,1.0,0.0,0.0,0.03930854797363281,0.009312152862548828,1.0,1.0,1,1,0.0166135741936142,0.006586368402867415,0.027954816818237305,0.009999275207519531,37,9,0.97336|0.99341,0.99341,2,1
5000,15,BP,VENTMACH,2.0,1.0,1.0,0.02882552146911621,0.022177457809448242,0.0|2.0,0.0|2.0,2,2,1.0284908385104596,1.0284908385104596,0.04220771789550781,0.022382259368896484,37,17,-0.04098|2.01601,-0.04098|2.01601,2,2
5000,16,HREKG,TPR,1.0,0.0,0.0,0.03945732116699219,0.013169288635253906,1.0,1.0,1,1,0.016850728289814487,0.016850728289814487,0.029581546783447266,0.012935400009155273,37,8,0.98315,0.98315,1,1
5000,17,HREKG,SAO2,1.0,0.0,0.0,0.029030561447143555,0.007760524749755859,1.0,1.0,1,1,0.0032125997140595164,0.0032125997140595164,0.040940284729003906,0.005930185317993164,37,7,1.00321,1.00321,1,1
5000,18,ARTCO2,VENTMACH,1.0,0.0,0.0,0.03794264793395996,0.014715194702148438,1.0,1.0,1,1,0.029544066204606256,0.029544066204606256,0.03524589538574219,0.015583515167236328,37,16,1.02954,1.02954,1,1
5000,19,HRSAT,TPR,1.0,0.0,0.0,0.02951192855834961,0.012900114059448242,1.0,1.0,1,1,0.02228203716740318,0.02228203716740318,0.0395350456237793,0.014260530471801758,37,8,0.97772,0.97772,1,1
5000,20,SAO2,MINVOLSET,1.0,0.0,0.0,0.03989005088806152,0.01622772216796875,1.0,1.0,1,1,0.021379134339889028,0.021379134339889028,0.03379702568054199,0.016809940338134766,37,17,1.02138,1.02138,1,1
5000,21,BP,ANAPHYLAXIS,2.0,0.5,0.5,0.03598618507385254,0.012343168258666992,1.0|2.0,1.0|2.0,2,2,0.5239331442367586,0.5239331442367586,0.025988101959228516,0.019480466842651367,37,9,0.96722|1.98491,0.96722|1.98491,2,2
5000,22,HREKG,DISCONNECT,2.0,0.0,0.0,0.02945256233215332,0.02580094337463379,2.0,2.0,1,1,0.05535602472819612,0.05535602472819612,0.029611825942993164,0.01628398895263672,37,16,1.94464,1.94464,1,1
5000,23,CO,SHUNT,1.0,0.0,0.0,0.04394412040710449,0.010802268981933594,1.0,1.0,1,1,0.04355151710010204,0.01506792160702708,0.03528618812561035,0.0069158077239990234,37,8,1.01507|1.04682|1.06877,1.01507,3,1
